"","linename","seed.num","face.length","face.width","face.area","face.perimeter"
"1171","IS15931"," 1","1289.0935","1058.9100","1028711.5","3237"
"1172","IS15931"," 2","1260.1349","1038.9951","1012202.0","3234"
"1173","IS15931"," 3","1313.1557","1053.7981","1055249.5","3303"
"1174","IS15931"," 4","1289.9008","1055.0843","1072904.0","3342"
"1175","IS15931"," 5","1162.3962","1037.2608"," 925202.5","3073"
"1176","IS15931"," 6","1238.9451","1021.5755"," 968792.5","3161"
"1177","IS15931"," 7","1190.4642","1009.5793"," 903341.0","3028"
"1178","IS15931"," 8","1252.6600","1039.4936","1010546.0","3258"
"1179","IS15931"," 9","1200.9201","1097.8008"," 999716.5","3173"
"1180","IS15931","10","1232.8281","1083.7278","1022346.0","3234"
"1181","IS15945"," 1","1311.7809","1227.1554","1178927.5","3403"
"1182","IS15945"," 2","1292.0875","1223.5263","1210072.5","3531"
"1183","IS15945"," 3","1367.0059","1246.6999","1258624.0","3530"
"1184","IS15945"," 4","1231.6692","1148.9108","1060838.0","3272"
"1185","IS15945"," 5","1245.8495","1182.5409","1129667.5","3421"
"1186","IS15945"," 6","1326.8071","1210.3342","1227155.5","3639"
"1187","IS15945"," 7","1083.6623"," 970.4481"," 800982.5","2857"
"1188","IS15945"," 8","1273.7174","1054.9452","1006464.5","3193"
"1189","IS15945"," 9","1098.6219","1002.9110"," 835051.0","2910"
"1190","IS15945","10","1224.6216","1038.8589"," 994425.0","3304"
"1191","IS16382"," 1","1304.2611","1079.5085","1077134.5","3369"
"1192","IS16382"," 2","1408.2177","1074.0584","1163812.0","3512"
"1193","IS16382"," 3","1283.8769","1095.3869","1075146.5","3323"
"1194","IS16382"," 4","1294.0054","1102.6530","1087251.0","3320"
"1195","IS16382"," 5","1377.6712","1151.5295","1216860.0","3528"
"1196","IS16382"," 6","1259.4673","1034.0046"," 953299.0","3074"
"1197","IS16382"," 7","1293.0062","1082.3931","1036508.5","3239"
"1198","IS16382"," 8","1385.5414","1028.3561","1042629.5","3357"
"1199","IS16382"," 9","1348.5644","1141.0868","1114573.0","3338"
"1200","IS16382","10","1387.4768","1170.8923","1214924.0","3494"
"1201","IS17941"," 1","1172.6295","1007.1962"," 912239.5","3071"
"1202","IS17941"," 2","1110.8600"," 945.2262"," 810847.0","2886"
"1203","IS17941"," 3","1125.7175","1036.7236"," 879909.0","2972"
"1204","IS17941"," 4","1107.7567"," 982.7464"," 819870.0","2874"
"1205","IS17941"," 5","1053.8501","1028.1159"," 829548.5","2891"
"1206","IS17941"," 6","1054.2908"," 997.0855"," 820857.5","2891"
"1207","IS17941"," 7","1142.3839","1031.6646"," 913035.0","3050"
"1208","IS17941"," 8","1176.6333","1068.1909"," 968480.5","3141"
"1209","IS17941"," 9","1069.2287"," 960.6242"," 795045.0","2860"
"1210","IS17941","10","1164.1568"," 982.9784"," 876014.0","2998"
"1211","IS17980"," 1","1080.8182","1132.5050"," 973141.5","3179"
"1212","IS17980"," 2","1038.7242","1078.6366"," 878865.0","3030"
"1213","IS17980"," 3"," 971.6152","1009.0353"," 742028.5","2751"
"1214","IS17980"," 4"," 980.6172","1007.1219"," 734334.0","2728"
"1215","IS17980"," 5"," 973.8142","1127.0806"," 925526.5","3159"
"1216","IS17980"," 6"," 979.1312","1091.1918"," 830588.5","2929"
"1217","IS17980"," 7","1016.3513","1077.4896"," 850096.0","2972"
"1218","IS17980"," 8"," 941.3267","1043.3104"," 769762.0","2854"
"1219","IS17980"," 9"," 944.9190","1106.4757"," 833002.5","2959"
"1220","IS17980","10"," 966.3498","1106.1936"," 847095.5","2991"
"1221","IS18039"," 1","1160.2224","1082.3942"," 920545.0","3008"
"1222","IS18039"," 2","1072.8513","1009.7839"," 793382.5","2775"
"1223","IS18039"," 3","1127.2985","1120.6792"," 952070.5","3097"
"1224","IS18039"," 4","1133.0781","1087.1360"," 912194.5","2999"
"1225","IS18039"," 5","1117.3692","1030.8634"," 848516.0","2910"
"1226","IS18039"," 6","1261.1209","1153.8378","1071303.5","3263"
"1227","IS18039"," 7","1134.9661","1082.3513"," 929192.5","3031"
"1228","IS18039"," 8","1105.4705","1089.6085"," 902251.0","3014"
"1229","IS18039"," 9","1183.1906","1076.6566"," 947942.5","3103"
"1230","IS18039","10","1358.3184","1264.9265","1233072.0","3560"
"1231","IS1219"," 1","1025.1873"," 796.6525"," 610247.5","2487"
"1232","IS1219"," 2","1131.8556"," 911.3336"," 755568.0","2730"
"1233","IS1219"," 3","1166.6589"," 876.9298"," 737228.0","2720"
"1234","IS1219"," 4","1124.4634"," 850.3789"," 707443.5","2705"
"1235","IS1219"," 5","1080.1120"," 822.9220"," 650227.0","2566"
"1236","IS1219"," 6","1164.5639"," 851.8597"," 706905.0","2646"
"1237","IS1219"," 7","1173.7461"," 855.2855"," 761038.5","2819"
"1238","IS1219"," 8","1176.8573"," 818.3643"," 720169.0","2802"
"1239","IS1219"," 9","1163.0327"," 857.4849"," 719483.0","2700"
"1240","IS1219","10","1076.4576"," 850.7116"," 684422.5","2625"
"1241","IS18712"," 1"," 951.0862"," 741.7277"," 526803.5","2343"
"1242","IS18712"," 2"," 960.5254"," 744.3406"," 536070.0","2346"
"1243","IS18712"," 3"," 982.1863"," 718.3525"," 538882.0","2382"
"1244","IS18712"," 4"," 853.8741"," 681.0336"," 450838.5","2181"
"1245","IS18712"," 5"," 953.7321"," 709.5367"," 515623.5","2347"
"1246","IS18712"," 6"," 955.7013"," 715.8021"," 524154.0","2350"
"1247","IS18712"," 7"," 993.0745"," 765.5679"," 559667.5","2429"
"1248","IS18712"," 8"," 922.9307"," 739.3015"," 518610.0","2318"
"1249","IS18712"," 9"," 943.6700"," 697.6178"," 496475.0","2282"
"1250","IS18712","10","1061.1414"," 721.5523"," 544445.0","2488"
"1251","IS18758"," 1","1233.7666","1059.1242"," 967237.5","3141"
"1252","IS18758"," 2","1218.9065","1035.7472"," 932229.5","3053"
"1253","IS18758"," 3","1256.5492","1083.2206","1005900.5","3141"
"1254","IS18758"," 4","1244.7976","1093.3778","1022854.5","3201"
"1255","IS18758"," 5","1195.0640","1001.1748"," 933049.0","3158"
"1256","IS18758"," 6","1200.1708"," 997.0597"," 899333.5","3049"
"1257","IS18758"," 7","1281.4055","1067.3593","1030426.5","3209"
"1258","IS18758"," 8","1309.9866"," 976.3229"," 929265.0","3114"
"1259","IS18758"," 9","1263.8058","1131.0156","1087715.0","3298"
"1260","IS18758","10","1263.7247","1138.8430","1063173.0","3224"
"1261","IS19153"," 1","1149.6617"," 957.7226"," 828702.5","2899"
"1262","IS19153"," 2","1176.6002"," 963.0119"," 865840.5","2987"
"1263","IS19153"," 3","1237.9245","1075.9340"," 981285.0","3128"
"1264","IS19153"," 4","1189.1720","1061.4974"," 955993.5","3107"
"1265","IS19153"," 5","1320.2640","1052.4766","1004346.5","3265"
"1266","IS19153"," 6","1120.2826"," 914.8156"," 782737.5","2835"
"1267","IS19153"," 7","1209.0095"," 965.2447"," 852229.5","2943"
"1268","IS19153"," 8","1207.6821","1002.5486"," 919287.5","3087"
"1269","IS19153"," 9","1152.5316","1044.6499"," 910295.0","3050"
"1270","IS19153","10","1275.1800","1108.2059","1069282.5","3299"
"1271","IS19262"," 1","1101.2284"," 949.7612"," 773423.5","2771"
"1272","IS19262"," 2","1061.0924"," 955.2213"," 744099.5","2747"
"1273","IS19262"," 3","1026.9664"," 960.3586"," 732793.5","2715"
"1274","IS19262"," 4"," 994.9377"," 892.9464"," 663377.5","2573"
"1275","IS19262"," 5","1075.0005"," 899.2684"," 698314.0","2646"
"1276","IS19262"," 6","1138.9596","1039.5118"," 884642.0","2990"
"1277","IS19262"," 7","1013.3588"," 964.2824"," 743888.5","2755"
"1278","IS19262","10"," 927.6659"," 843.6033"," 570417.5","2379"
"1279","IS19262","11","1131.3784"," 961.4449"," 823767.0","2900"
"1280","IS19262","12"," 987.0208"," 790.6267"," 574590.5","2403"
"1281","IS19389"," 1","1030.8065"," 692.5781"," 530472.5","2385"
"1282","IS19389"," 2"," 964.0249"," 639.5934"," 485098.0","2324"
"1283","IS19389"," 3","1112.0162"," 798.5603"," 654808.0","2624"
"1284","IS19389"," 4","1129.1187"," 755.6460"," 627486.5","2609"
"1285","IS19389"," 5","1072.6714"," 819.0281"," 645562.0","2556"
"1286","IS19389"," 6"," 957.8857"," 687.5674"," 489168.5","2315"
"1287","IS19389"," 7","1061.0834"," 765.5129"," 615132.5","2571"
"1288","IS19389"," 8","1027.3315"," 748.8654"," 552108.0","2510"
"1289","IS19389"," 9","1005.2542"," 807.2326"," 602749.0","2502"
"1290","IS19389","10","1059.1808"," 675.6051"," 545006.5","2463"
"1291","IS19445"," 1","1223.6217"," 958.1213"," 872644.0","2998"
"1292","IS19445"," 2","1189.9685","1011.8587"," 889383.0","3002"
"1293","IS19445"," 3","1243.9457","1030.7419"," 974761.5","3171"
"1294","IS19445"," 4","1175.3489"," 853.5917"," 752997.0","2830"
"1295","IS19445"," 5","1148.2874"," 909.0285"," 756899.0","2792"
"1296","IS19445"," 6","1204.7776"," 926.2282"," 793181.0","2980"
"1297","IS19445"," 7","1291.3288","1028.7674","1024386.5","3323"
"1298","IS19445"," 8","1229.1143","1027.7352"," 922447.0","3068"
"1299","IS19445"," 9","1233.1626"," 985.7265"," 930130.5","3103"
"1300","IS19445","10","1222.2553","1037.3414"," 952093.5","3105"
"1301","IS19450"," 1","1104.8117"," 879.3788"," 752355.5","2813"
"1302","IS19450"," 2","1204.2566"," 944.0712"," 835820.5","2931"
"1303","IS19450"," 3","1200.2841"," 872.9641"," 769026.5","2863"
"1304","IS19450"," 4","1044.3299"," 807.5034"," 627436.5","2583"
"1305","IS19450"," 5","1092.4221"," 938.4797"," 746625.0","2728"
"1306","IS19450"," 6","1109.2529"," 766.4231"," 603266.0","2590"
"1307","IS19450"," 7","1175.6471"," 773.9797"," 654090.0","2692"
"1308","IS19450"," 8","1058.4824"," 769.9004"," 615871.0","2566"
"1309","IS19450"," 9","1179.5987"," 784.0531"," 635441.0","2674"
"1310","IS19450","10","1186.8332"," 837.1682"," 704863.0","2712"
"1311","IS19676"," 1","1108.7385"," 918.5818"," 733575.5","2713"
"1312","IS19676"," 2","1025.3707"," 883.1119"," 654553.5","2549"
"1313","IS19676"," 3"," 912.4960"," 714.7834"," 490721.0","2288"
"1314","IS19676"," 4","1075.0279"," 867.2166"," 702081.5","2679"
"1315","IS19676"," 5"," 888.2258"," 823.5992"," 539761.0","2408"
"1316","IS19676"," 6"," 906.1926"," 696.9037"," 477207.0","2268"
"1317","IS19676"," 7","1092.1561"," 938.4684"," 748050.0","2730"
"1318","IS19676"," 8"," 932.8708"," 742.0577"," 512162.0","2314"
"1319","IS19676"," 9","1163.4539"," 924.2953"," 795763.0","2850"
"1320","IS19676","10","1030.7323"," 881.9390"," 702386.0","2742"
"1321","IS19859"," 1","1375.4058","1253.0026","1265737.5","3523"
"1322","IS19859"," 2","1359.5444","1139.1949","1130041.0","3364"
"1323","IS19859"," 3","1429.0868","1445.5742","1511221.5","3879"
"1324","IS19859"," 4","1314.4143","1190.0654","1145497.0","3358"
"1325","IS19859"," 5","1464.6010","1217.7324","1267483.0","3518"
"1326","IS19859"," 6","1225.7981","1149.5629","1008092.5","3177"
"1327","IS19859"," 7","1330.1793","1192.5152","1120507.5","3281"
"1328","IS19859"," 8","1320.1462","1165.6148","1148596.5","3387"
"1329","IS19859"," 9","1345.8232","1162.6461","1143086.5","3359"
"1330","IS19859","10","1487.2323","1363.9537","1477145.5","3823"
"1331","IS19975"," 1","1027.1655"," 827.2075"," 640332.5","2539"
"1332","IS19975"," 2","1135.9564"," 911.1899"," 758479.0","2784"
"1333","IS19975"," 3","1102.1184"," 882.4397"," 742200.0","2790"
"1334","IS19975"," 4","1201.7957"," 856.1355"," 746031.5","2791"
"1335","IS19975"," 5","1157.1193"," 875.2728"," 770439.0","2856"
"1336","IS19975"," 6","1146.9586"," 845.5004"," 748011.5","2815"
"1337","IS19975"," 7","1121.8311"," 864.6747"," 727819.5","2747"
"1338","IS19975"," 9","1109.7901"," 837.3692"," 689485.5","2663"
"1339","IS19975","11","1195.8700"," 861.7183"," 769798.0","2828"
"1340","IS19975","12","1040.8477"," 734.6915"," 592339.5","2531"
"1341","IS20195"," 1","1030.1092"," 887.5515"," 696164.5","2677"
"1342","IS20195"," 2","1163.5416"," 937.2205"," 812484.0","2910"
"1343","IS20195"," 3","1022.7072"," 887.6255"," 680661.0","2618"
"1344","IS20195"," 4","1081.4957"," 878.3715"," 725672.0","2752"
"1345","IS20195"," 5","1125.7837"," 925.4087"," 775859.5","2789"
"1346","IS20195"," 6","1049.2402"," 876.2722"," 688756.0","2642"
"1347","IS20195"," 7","1034.1006"," 860.0943"," 650983.5","2575"
"1348","IS20195"," 8","1049.8809"," 918.7623"," 741216.0","2762"
"1349","IS20195"," 9","1109.5211"," 978.0238"," 827373.0","2922"
"1350","IS20195","10","1139.2265"," 942.6888"," 788160.5","2817"
"1351","IS20298"," 1","1191.3106","1005.7981"," 899730.5","3083"
"1352","IS20298"," 2","1078.5416"," 949.1743"," 786639.5","2867"
"1353","IS20298"," 3","1012.9294","1004.1055"," 778176.5","2813"
"1354","IS20298"," 4","1114.1225"," 927.8827"," 813284.5","2931"
"1355","IS20298"," 5","1045.6701"," 960.2933"," 780587.0","2848"
"1356","IS20298"," 6","1162.4134"," 933.8020"," 808790.0","2886"
"1357","IS20298"," 7","1066.6208"," 996.6053"," 808919.5","2869"
"1358","IS20298"," 9","1039.5893"," 946.7536"," 755598.5","2759"
"1359","IS20298","11","1170.7997","1072.4516"," 942003.5","3093"
"1360","IS20298","12","1160.6895","1094.6253"," 981051.0","3156"
"1361","IS20632"," 1","1245.9089"," 987.6131"," 879250.5","3023"
"1362","IS20632"," 2","1215.7927","1036.3789"," 899716.0","2990"
"1363","IS20632"," 3","1201.4458"," 970.1345"," 836321.5","2913"
"1364","IS20632"," 4","1197.9524","1007.5417"," 889002.5","3021"
"1365","IS20632"," 5","1233.6697","1002.4255"," 897207.5","3037"
"1366","IS20632"," 6","1242.6427","1035.3555"," 946074.0","3104"
"1367","IS20632"," 7","1227.7589"," 990.4290"," 887830.0","3032"
"1368","IS20632"," 8","1076.8366"," 956.2667"," 742242.5","2753"
"1369","IS20632"," 9","1250.3927","1004.8395"," 893581.0","2990"
"1370","IS20632","10","1208.2525","1030.2143"," 903700.0","2984"
"1371","IS20697"," 1","1118.2562"," 930.8895"," 767269.0","2778"
"1372","IS20697"," 2","1057.6474"," 928.1269"," 735905.0","2726"
"1373","IS20697"," 3"," 968.0439"," 867.9689"," 640446.5","2553"
"1374","IS20697"," 8","1102.6899"," 985.6479"," 800625.0","2822"
"1375","IS20697"," 9","1107.6868"," 989.8520"," 814320.5","2853"
"1376","IS20697","10"," 996.4823"," 873.2187"," 665983.5","2625"
"1377","IS20697","11"," 998.2915"," 863.2608"," 650275.0","2588"
"1378","IS20697","13","1025.5306"," 870.3807"," 667241.0","2590"
"1379","IS20697","14","1059.0534"," 905.5247"," 732173.5","2743"
"1380","IS20697","15","1057.1778"," 922.7019"," 729605.0","2706"
"1381","IS20713"," 1","1149.6660","1092.2424"," 964090.0","3100"
"1382","IS20713"," 2","1091.5063","1064.6031"," 894679.0","2992"
"1383","IS20713"," 3","1061.9459"," 896.9224"," 736537.0","2750"
"1384","IS20713"," 4","1065.0822"," 998.0826"," 822639.0","2886"
"1385","IS20713"," 5","1162.5670","1066.3136"," 935807.0","3064"
"1386","IS20713"," 6","1047.7881"," 947.6210"," 753154.0","2750"
"1387","IS20713"," 7","1054.6516"," 822.0250"," 662211.0","2614"
"1388","IS20713"," 8","1088.7975","1058.0425"," 869780.5","2941"
"1389","IS20713"," 9","1101.3233","1029.3072"," 863729.0","2946"
"1390","IS20713","10","1070.8730"," 973.3572"," 808195.5","2851"
"1391","IS20727"," 1","1201.6659"," 766.1397"," 676602.0","2754"
"1392","IS20727"," 2","1058.7710"," 683.4849"," 520305.5","2381"
"1393","IS20727"," 3","1090.8863"," 707.6668"," 563784.0","2472"
"1394","IS20727"," 4","1019.2080"," 680.5225"," 514729.5","2341"
"1395","IS20727"," 5","1027.1986"," 726.3814"," 573281.5","2489"
"1396","IS20727"," 6"," 891.0786"," 656.4494"," 434618.5","2171"
"1397","IS20727"," 7","1028.1211"," 636.7635"," 474310.0","2312"
"1398","IS20727"," 8","1058.5462"," 634.7007"," 484968.5","2357"
"1399","IS20727"," 9"," 982.0412"," 685.8154"," 489091.0","2258"
"1400","IS20727","10","1029.8680"," 713.1225"," 562142.5","2455"
"1401","IS20740"," 1","1252.7729"," 759.2757"," 715009.5","2933"
"1402","IS20740"," 2","1379.6974"," 760.1471"," 760312.5","3103"
"1403","IS20740"," 3","1380.0768"," 736.1358"," 752203.0","3054"
"1404","IS20740"," 4","1484.8087"," 757.6343"," 805524.5","3173"
"1405","IS20740"," 5","1229.5764"," 755.4602"," 693384.5","2853"
"1406","IS20740"," 6","1170.5456"," 665.0719"," 585108.5","2667"
"1407","IS20740"," 7","1248.2964"," 681.1699"," 618190.0","2756"
"1408","IS20740"," 8","1274.1825"," 713.5430"," 661573.5","2857"
"1409","IS20740"," 9","1096.4671"," 730.0684"," 609116.0","2662"
"1410","IS20740","10","1109.0866"," 732.6290"," 614365.0","2650"
"1411","IS2205"," 1"," 958.2134"," 854.1009"," 605525.0","2490"
"1412","IS2205"," 2"," 925.5852"," 831.4134"," 579228.5","2415"
"1413","IS2205"," 3"," 903.5203"," 846.5709"," 584048.5","2441"
"1414","IS2205"," 4","1077.9262"," 913.6979"," 692484.0","2666"
"1415","IS2205"," 5"," 893.2390"," 832.7648"," 562370.5","2377"
"1416","IS2205"," 6"," 900.8718"," 810.6769"," 543797.0","2324"
"1417","IS2205"," 7"," 886.6459"," 859.9769"," 573073.0","2382"
"1418","IS2205"," 8","1015.9724"," 956.4925"," 745727.5","2747"
"1419","IS2205"," 9"," 870.5056"," 808.7070"," 527125.5","2299"
"1420","IS2205","10"," 938.7577"," 816.3587"," 571913.5","2401"
"1421","IS20743"," 1"," 958.2009"," 870.1307"," 583000.0","2420"
"1422","IS20743"," 2","1146.1946"," 810.5317"," 683201.5","2663"
"1423","IS20743"," 3"," 994.8110"," 829.4419"," 598454.0","2470"
"1424","IS20743"," 4","1087.4139"," 891.2890"," 717432.0","2672"
"1425","IS20743"," 5","1059.3701"," 780.8348"," 618797.5","2545"
"1426","IS20743"," 6","1099.5567"," 768.2105"," 634562.0","2610"
"1427","IS20743"," 7","1071.5246"," 790.6734"," 615888.5","2533"
"1428","IS20743"," 8","1026.2773"," 803.4856"," 619050.0","2530"
"1429","IS20743"," 9","1099.9132"," 850.7735"," 717450.0","2748"
"1430","IS20743","10"," 998.6311"," 756.4395"," 549071.0","2386"
"1431","IS20816"," 1"," 986.0431"," 739.8875"," 550427.5","2413"
"1432","IS20816"," 2"," 977.0287"," 693.6429"," 525348.0","2446"
"1433","IS20816"," 3","1068.7797"," 766.7277"," 645815.5","2651"
"1434","IS20816"," 4"," 966.1656"," 751.3474"," 552151.5","2389"
"1435","IS20816"," 5","1008.7745"," 813.5574"," 640370.5","2597"
"1436","IS20816"," 6"," 980.0296"," 722.1394"," 539355.0","2380"
"1437","IS20816"," 7","1055.2848"," 762.4643"," 604048.5","2539"
"1438","IS20816"," 8"," 943.2736"," 681.2223"," 503157.5","2341"
"1439","IS20816"," 9","1068.9177"," 774.3861"," 622379.0","2540"
"1440","IS20816","10","1063.1134"," 746.1443"," 584241.0","2456"
"1441","IS20956"," 1","1163.6172","1117.8547"," 977477.0","3124"
"1442","IS20956"," 2","1124.7844","1079.6558"," 931222.0","3062"
"1443","IS20956"," 3","1005.9871"," 941.7785"," 738493.5","2751"
"1444","IS20956"," 4","1131.3978","1076.5630"," 928043.5","3041"
"1445","IS20956"," 5","1083.7440"," 973.8961"," 808609.5","2901"
"1446","IS20956"," 6","1111.2394","1078.2033"," 926606.5","3073"
"1447","IS20956"," 7","1096.0515","1071.3273"," 902311.5","3011"
"1448","IS20956"," 8","1108.9621","1005.5546"," 835621.5","2889"
"1449","IS20956"," 9","1040.6738"," 968.2419"," 778069.0","2826"
"1450","IS20956","10","1122.0624","1095.9925"," 958722.0","3130"
"1451","IS21512"," 1"," 953.1553"," 784.6980"," 580515.0","2470"
"1452","IS21512"," 2"," 953.1296"," 807.3026"," 597435.0","2504"
"1453","IS21512"," 3"," 902.7896"," 808.3766"," 572304.0","2438"
"1454","IS21512"," 4"," 899.7050"," 810.1789"," 557069.0","2384"
"1455","IS21512"," 5"," 944.9788"," 760.4911"," 535338.0","2360"
"1456","IS21512"," 6"," 922.8245"," 795.7591"," 561025.0","2422"
"1457","IS21512"," 7"," 892.8320"," 725.7771"," 493234.5","2271"
"1458","IS21512"," 8"," 850.9882"," 745.3969"," 498006.0","2268"
"1459","IS21512"," 9"," 883.8399"," 802.1735"," 554248.5","2409"
"1460","IS21512","10"," 936.9765"," 824.3376"," 586861.5","2459"
"1461","IS21645"," 1","1012.5102"," 767.6288"," 572990.0","2434"
"1462","IS21645"," 2"," 982.3564"," 829.2510"," 601980.0","2472"
"1463","IS21645"," 7","1000.9805"," 702.5631"," 504537.0","2296"
"1464","IS21645"," 8"," 843.2093"," 737.9211"," 475130.5","2191"
"1465","IS21645"," 9"," 958.2072"," 692.5371"," 505364.5","2319"
"1466","IS21645","10"," 964.1997"," 840.6900"," 605353.0","2500"
"1467","IS21645","11"," 872.6420"," 716.9172"," 474550.0","2230"
"1468","IS21645","12","1007.0015"," 761.8976"," 547021.0","2360"
"1469","IS21645","14"," 977.7326"," 777.9724"," 557529.5","2373"
"1470","IS21645","15"," 849.4163"," 747.0071"," 486398.5","2241"
"1471","IS21863"," 1","1064.6657"," 998.6374"," 808726.5","2869"
"1472","IS21863"," 2","1114.3433"," 919.8727"," 793474.5","2925"
"1473","IS21863"," 3","1113.4101","1026.2912"," 884240.5","3023"
"1474","IS21863"," 4","1171.0922","1051.6200"," 951067.5","3131"
"1475","IS21863"," 5","1033.8781"," 978.3861"," 781772.5","2875"
"1476","IS21863"," 6","1139.9706","1105.9715"," 971358.5","3157"
"1477","IS21863"," 7","1177.1053"," 960.2632"," 892477.5","3077"
"1478","IS21863"," 8","1117.1115"," 998.3471"," 848965.0","2928"
"1479","IS21863"," 9","1084.4621"," 996.9228"," 849009.5","2993"
"1480","IS21863","10","1006.0944"," 961.2318"," 751364.5","2783"
"1481","IS22609","12"," 693.8386"," 606.8328"," 307569.0","1756"
"1482","IS22609","13"," 796.3372"," 720.1258"," 426968.0","2076"
"1483","IS22609","14"," 669.3527"," 601.1076"," 295310.0","1722"
"1484","IS22609","16"," 824.8303"," 668.2575"," 407957.0","2070"
"1485","IS22609","18"," 841.5634"," 730.9479"," 453298.0","2158"
"1486","IS22609","19"," 712.5518"," 640.6580"," 329143.0","1798"
"1487","IS22609","20"," 772.8939"," 680.1904"," 389590.5","1983"
"1488","IS22609","21"," 732.9775"," 686.2203"," 368149.0","1948"
"1489","IS22609","22"," 773.9315"," 740.9234"," 419489.0","2082"
"1490","IS22609","23"," 793.3278"," 709.1646"," 410248.5","2035"
"1491","IS22616"," 1","1109.8766"," 692.7851"," 557650.0","2486"
"1492","IS22616"," 2","1079.7815"," 629.0625"," 518284.5","2421"
"1493","IS22616"," 3"," 999.2487"," 604.8904"," 457124.5","2267"
"1494","IS22616"," 4","1084.9300"," 700.7946"," 555567.0","2452"
"1495","IS22616"," 5","1105.1774"," 739.3230"," 602046.0","2520"
"1496","IS22616"," 6"," 863.8808"," 427.8507"," 278432.0","1916"
"1497","IS22616"," 7"," 997.4217"," 511.6091"," 379276.0","2152"
"1498","IS22616"," 8"," 956.4398"," 545.5074"," 371506.0","2112"
"1499","IS22616"," 9"," 976.7932"," 498.8906"," 375160.0","2124"
"1500","IS22616","10","1083.0739"," 723.6164"," 570012.5","2467"
"1501","IS22720"," 1","1265.9309","1019.1599"," 935912.5","3053"
"1502","IS22720"," 2","1025.5652","1109.9011"," 848941.0","2930"
